1.2782281947609413,-1.1193513956612509,1.4684488522837857,1.9308694089417984,1.6807741105276857
-1.0564317688876235,1.2789558679818054,1.8450815922684836,-1.3750100986568654,-1.8350863568635312
1.92907453737744,1.099532899851536,-1.5970477336575422,-1.1730594621687311,1.3723334861671197
1.8190070312093267,1.4074125628055247,1.7450209074055285,-1.310135071367193,-1.630381336160848
-1.531068814582722,1.2830882947330702,-1.7874361334385567,1.7279087300659381,-1.5998875620946325
1.667505184557738,1.3114983697477924,-1.7551654556548382,-1.1780623519844724,-1.2534360822756396
1.668066331029645,-1.167137979415813,1.938367278726285,-1.6678790019293523,-1.117090327887996
-1.8464918261706291,1.8100855957296966,1.577691190065936,-1.7124270533115262,1.7533878552763584
1.3405059164191133,1.5789663601263675,-1.1002542230142007,1.691947368407621,-1.4035106169762823
-1.1881357350911772,-1.059780241187698,-1.2204242287331875,-1.7489750909550343,-1.2823708750309932
-1.1297129096671754,1.3838655710865428,-1.6025802719472513,1.2641850512046608,-1.143081223149162
1.888211115461659,1.8780568354880365,-1.8214704738479497,1.2585894367397308,1.154374435089495
-1.457241234164373,1.3323482927233181,1.351646075944477,-1.6869193873333304,-1.774218069986662
-1.2553434582658876,1.4152454629525373,1.0709055085973318,1.573527778926701,1.9243907121112045
1.567506608301177,1.2451825506720693,1.0887807471553217,1.0691739628892583,-1.2738316870519062
